folio,ronda,en_encuesta,en_evaluaciones,en_cuestionario_nino,sexo,edad_anios,edad_meses_eval,region,comuna,area,fexp_transversal_enc,fexp_transversal_eval
334931,2017,1,1,1.0,1.0,8.0,107.0,13.0,13105.0,,92.0,94.0
334931,2024,1,1,1.0,1.0,14.0,,13.0,13112.0,,92.06595386945203,92.06595386945203
334941,2010,1,1,,1.0,0.0,10.0,13.0,,1.0,53.13080596923828,62.43214416503906
334941,2012,1,1,,1.0,2.0,37.0,13.0,,1.0,65.93208312988281,74.3335952758789
334941,2017,1,1,0.0,1.0,8.0,101.0,13.0,13105.0,,92.0,94.0
334941,2024,1,1,1.0,1.0,15.0,,13.0,13105.0,,92.06595386945203,92.06595386945203
334981,2010,1,1,,1.0,0.0,9.0,13.0,,1.0,53.13080596923828,62.43214416503906
334981,2012,1,0,,1.0,2.0,,13.0,,1.0,65.11685180664062,
335011,2010,1,1,,1.0,4.0,51.0,13.0,,1.0,53.95494842529297,55.653953552246094
335011,2012,1,1,,1.0,6.0,78.0,13.0,,1.0,73.78401184082031,61.55707931518555
335011,2024,1,1,1.0,1.0,18.0,,13.0,13121.0,,131.8449827701465,131.8449827701465
335021,2010,1,1,,1.0,4.0,54.0,13.0,,1.0,53.95494842529297,55.653953552246094
335021,2012,1,1,,1.0,6.0,77.0,13.0,,1.0,66.77375030517578,61.55707931518555
335021,2017,1,1,1.0,1.0,11.0,144.0,13.0,13121.0,,74.0,83.0
335021,2024,1,1,1.0,1.0,18.0,,13.0,13121.0,,119.24672126789746,119.24672126789746
335031,2010,1,1,,2.0,4.0,51.0,13.0,,1.0,53.95494842529297,55.653953552246094
335031,2012,1,1,,2.0,6.0,78.0,13.0,,1.0,64.32670593261719,61.55707931518555
335071,2010,1,1,,2.0,4.0,49.0,13.0,,1.0,53.95494842529297,55.653953552246094
335071,2012,1,1,,2.0,6.0,76.0,13.0,,1.0,63.90751266479492,61.55707931518555
335071,2024,1,1,1.0,2.0,18.0,,13.0,13121.0,,130.73876343695503,130.73876343695503
335081,2010,1,1,,1.0,4.0,50.0,13.0,,1.0,53.95494842529297,55.653953552246094
335081,2012,1,1,,1.0,6.0,75.0,13.0,,1.0,66.77375030517578,61.55707931518555
335081,2017,1,1,1.0,1.0,12.0,149.0,13.0,13121.0,,74.0,83.0
335081,2024,1,1,1.0,1.0,18.0,,13.0,13121.0,,108.07907631381059,108.07907631381059
335161,2010,1,1,,2.0,4.0,52.0,13.0,,1.0,53.95494842529297,55.653953552246094
335161,2012,1,1,,2.0,6.0,75.0,13.0,,1.0,66.10907745361328,61.55707931518555
335181,2010,1,1,,2.0,4.0,51.0,13.0,,1.0,53.95494842529297,55.653953552246094
335181,2012,1,1,,2.0,6.0,73.0,13.0,,1.0,63.1173095703125,61.55707931518555
335191,2010,1,1,,2.0,3.0,47.0,13.0,,1.0,53.95494842529297,55.653953552246094
335191,2012,1,1,,2.0,6.0,75.0,13.0,,1.0,66.77375030517578,61.55707931518555
335191,2024,1,1,1.0,2.0,18.0,,13.0,13121.0,,109.98054909773182,109.98054909773182
335221,2010,1,1,,1.0,3.0,46.0,13.0,,1.0,53.95494842529297,55.653953552246094
335221,2012,1,1,,1.0,6.0,72.0,13.0,,1.0,63.90751266479492,61.55707931518555
335221,2017,1,1,1.0,1.0,11.0,139.0,13.0,13121.0,,74.0,83.0
335241,2010,1,1,,1.0,3.0,47.0,13.0,,1.0,53.95494842529297,55.653953552246094
335241,2012,1,1,,1.0,6.0,73.0,13.0,,1.0,60.5990104675293,61.55707931518555
335241,2017,1,0,0.0,1.0,11.0,,13.0,13121.0,,74.0,
335261,2010,1,1,,1.0,4.0,49.0,13.0,,1.0,53.95494842529297,55.653953552246094
335261,2012,1,1,,1.0,5.0,76.0,13.0,,1.0,63.1173095703125,61.55707931518555
335261,2017,1,1,1.0,1.0,11.0,140.0,13.0,13121.0,,74.0,83.0
335261,2024,1,1,1.0,1.0,17.0,,13.0,13121.0,,104.98570794593735,104.98570794593735
335301,2010,1,1,,1.0,3.0,44.0,13.0,,1.0,53.95494842529297,55.653953552246094
335301,2012,1,1,,1.0,5.0,70.0,13.0,,1.0,64.32670593261719,61.55707931518555
335331,2010,1,1,,2.0,3.0,43.0,13.0,,1.0,53.95494842529297,55.653953552246094
335331,2012,1,1,,2.0,5.0,71.0,13.0,,1.0,63.90751266479492,61.55707931518555
335331,2024,1,1,1.0,2.0,17.0,,13.0,13125.0,,110.91020191221435,110.91020191221435
335371,2010,1,1,,1.0,3.0,42.0,13.0,,1.0,53.95494842529297,55.653953552246094
335371,2012,1,1,,1.0,5.0,69.0,13.0,,1.0,64.32670593261719,61.55707931518555
335371,2024,1,1,1.0,1.0,17.0,,13.0,13121.0,,131.460793068182,131.460793068182
335391,2010,1,1,,1.0,3.0,42.0,13.0,,1.0,53.95494842529297,55.653953552246094
335391,2012,1,1,,1.0,5.0,71.0,13.0,,1.0,66.77375030517578,61.55707931518555
335391,2017,1,1,0.0,1.0,11.0,141.0,13.0,13401.0,,74.0,83.0
335391,2024,1,1,1.0,1.0,17.0,,13.0,13401.0,,108.07907631381059,108.07907631381059
335401,2010,1,1,,1.0,3.0,41.0,13.0,,1.0,53.95494842529297,55.653953552246094
335401,2012,1,1,,1.0,5.0,69.0,13.0,,1.0,64.32670593261719,61.55707931518555
335401,2017,1,1,1.0,1.0,11.0,133.0,13.0,13121.0,,74.0,83.0
335401,2024,1,1,1.0,1.0,17.0,,13.0,13121.0,,108.07907631381059,108.07907631381059
335421,2010,1,1,,2.0,3.0,41.0,13.0,,1.0,53.95494842529297,55.653953552246094
335421,2012,1,0,,2.0,5.0,,13.0,,1.0,73.78401184082031,
335421,2024,1,1,1.0,2.0,17.0,,13.0,13121.0,,130.3577972029375,130.3577972029375
335431,2010,1,1,,1.0,3.0,41.0,13.0,,1.0,53.95494842529297,55.653953552246094
335431,2012,1,0,,1.0,5.0,,13.0,,1.0,66.10907745361328,
335431,2017,1,1,1.0,1.0,10.0,132.0,13.0,13121.0,,74.0,83.0
335431,2024,1,1,1.0,1.0,17.0,,13.0,13121.0,,114.3807948740041,114.3807948740041
335471,2010,1,1,,1.0,3.0,40.0,13.0,,1.0,53.95494842529297,55.653953552246094
335471,2012,1,1,,1.0,5.0,68.0,13.0,,1.0,63.90751266479492,61.55707931518555
335481,2010,1,1,,1.0,3.0,43.0,13.0,,1.0,53.95494842529297,55.653953552246094
335481,2012,1,1,,1.0,5.0,71.0,13.0,,1.0,66.77375030517578,61.55707931518555
335481,2017,1,1,1.0,1.0,10.0,131.0,13.0,13121.0,,74.0,83.0
335481,2024,1,1,1.0,1.0,17.0,,13.0,13121.0,,111.84864592360064,111.84864592360064
335501,2010,1,1,,2.0,3.0,39.0,13.0,,1.0,52.833900451660156,54.62260055541992
335501,2012,1,1,,2.0,5.0,70.0,13.0,,1.0,60.6017951965332,64.3208236694336
335501,2017,1,1,1.0,2.0,11.0,138.0,13.0,13121.0,,74.0,82.0
335511,2010,1,1,,1.0,3.0,38.0,13.0,,1.0,52.833900451660156,54.62260055541992
335511,2012,1,1,,1.0,5.0,67.0,13.0,,1.0,63.91044998168945,64.3208236694336
335511,2017,1,1,1.0,1.0,11.0,134.0,13.0,13121.0,,74.0,82.0
335511,2024,1,1,1.0,1.0,17.0,,13.0,13121.0,,111.69436711158531,111.69436711158531
335521,2010,1,1,,1.0,3.0,38.0,13.0,,1.0,52.833900451660156,54.62260055541992
335521,2012,1,1,,1.0,5.0,67.0,13.0,,1.0,64.32966613769531,64.3208236694336
335521,2017,1,1,1.0,1.0,10.0,130.0,13.0,13130.0,,74.0,82.0
335521,2024,1,1,1.0,1.0,17.0,,13.0,13120.0,,111.69436711158531,111.69436711158531
335531,2010,1,1,,2.0,3.0,38.0,13.0,,1.0,52.833900451660156,54.62260055541992
335541,2010,1,1,,2.0,3.0,38.0,13.0,,1.0,52.833900451660156,54.62260055541992
335541,2012,1,1,,2.0,5.0,65.0,13.0,,1.0,63.91044998168945,64.3208236694336
335541,2017,1,1,0.0,2.0,10.0,129.0,13.0,13121.0,,74.0,82.0
335541,2024,1,1,1.0,2.0,17.0,,13.0,13121.0,,99.97026760893539,99.97026760893539
335551,2010,1,1,,1.0,3.0,37.0,13.0,,1.0,52.833900451660156,54.62260055541992
335551,2017,1,1,1.0,1.0,11.0,134.0,5.0,5604.0,,74.0,82.0
335551,2024,1,1,1.0,1.0,17.0,,5.0,5604.0,,120.57565378701024,120.57565378701024
335561,2010,1,1,,1.0,3.0,38.0,13.0,,1.0,52.833900451660156,54.62260055541992
335561,2012,1,1,,1.0,5.0,65.0,13.0,,1.0,64.32966613769531,64.3208236694336
335561,2017,1,1,1.0,1.0,10.0,132.0,13.0,13121.0,,74.0,82.0
335561,2024,1,1,1.0,1.0,17.0,,13.0,13101.0,,104.8408955508767,104.8408955508767
335571,2010,1,1,,1.0,3.0,43.0,13.0,,1.0,52.833900451660156,54.62260055541992
335571,2012,1,1,,1.0,5.0,65.0,13.0,,1.0,64.32966613769531,64.3208236694336
335571,2017,1,1,1.0,1.0,10.0,133.0,13.0,13121.0,,74.0,82.0
335571,2024,1,1,1.0,1.0,17.0,,13.0,13121.0,,104.8408955508767,104.8408955508767
335601,2010,1,1,,1.0,3.0,37.0,13.0,,1.0,52.833900451660156,54.62260055541992
335601,2012,1,1,,1.0,5.0,67.0,13.0,,1.0,66.11212158203125,64.3208236694336
335601,2024,1,1,1.0,1.0,17.0,,13.0,13130.0,,110.47401175725157,110.47401175725157
335611,2010,1,1,,2.0,3.0,36.0,13.0,,1.0,52.833900451660156,54.62260055541992
335611,2012,1,1,,2.0,5.0,64.0,13.0,,1.0,63.120208740234375,64.3208236694336
335611,2024,1,1,1.0,2.0,17.0,,13.0,13121.0,,125.54640501366518,125.54640501366518
335651,2010,1,1,,2.0,2.0,35.0,13.0,,1.0,52.833900451660156,54.62260055541992
335651,2012,1,1,,2.0,5.0,63.0,13.0,,1.0,60.6017951965332,64.3208236694336
335661,2010,1,0,,2.0,2.0,,13.0,,1.0,52.833900451660156,
335661,2012,1,1,,2.0,5.0,62.0,13.0,,1.0,63.120208740234375,64.3208236694336
335661,2017,1,1,1.0,2.0,11.0,134.0,13.0,13121.0,,74.0,82.0
335671,2010,1,1,,2.0,2.0,36.0,13.0,,1.0,52.833900451660156,54.62260055541992
335671,2012,1,1,,2.0,5.0,62.0,13.0,,1.0,73.78740692138672,64.3208236694336
335671,2017,1,1,1.0,2.0,10.0,126.0,13.0,13121.0,,74.0,82.0
335671,2024,1,1,1.0,2.0,17.0,,13.0,13121.0,,105.61261402252342,105.61261402252342
335681,2010,1,1,,1.0,2.0,38.0,13.0,,1.0,52.833900451660156,54.62260055541992
335681,2012,1,1,,1.0,5.0,62.0,13.0,,1.0,66.11212158203125,64.3208236694336
335701,2010,1,1,,1.0,2.0,35.0,13.0,,1.0,52.833900451660156,54.62260055541992
335701,2012,1,1,,1.0,4.0,65.0,13.0,,1.0,64.32966613769531,64.3208236694336
335701,2017,1,1,1.0,1.0,10.0,129.0,13.0,13121.0,,74.0,82.0
335721,2010,1,1,,2.0,2.0,35.0,13.0,,1.0,52.833900451660156,54.62260055541992
335721,2012,1,1,,2.0,4.0,59.0,13.0,,1.0,64.32966613769531,64.3208236694336
335731,2010,1,1,,2.0,2.0,33.0,13.0,,1.0,52.833900451660156,54.62260055541992
335731,2012,1,1,,2.0,4.0,59.0,13.0,,1.0,66.11212158203125,64.3208236694336
335731,2017,1,1,1.0,2.0,10.0,128.0,13.0,13121.0,,74.0,82.0
335731,2024,1,1,1.0,2.0,16.0,,13.0,13121.0,,105.34168428431325,105.34168428431325
335741,2010,1,1,,2.0,2.0,33.0,13.0,,1.0,52.833900451660156,54.62260055541992
335741,2012,1,1,,2.0,5.0,65.0,13.0,,1.0,63.120208740234375,64.3208236694336
335781,2010,1,1,,1.0,2.0,32.0,13.0,,1.0,52.833900451660156,54.62260055541992
335781,2012,1,1,,1.0,4.0,58.0,13.0,,1.0,60.6017951965332,64.3208236694336
335781,2017,1,1,1.0,1.0,10.0,126.0,13.0,13121.0,,74.0,82.0
335781,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,114.22302333367999,114.22302333367999
335791,2010,1,1,,2.0,2.0,31.0,13.0,,1.0,52.833900451660156,54.62260055541992
335791,2012,1,1,,2.0,4.0,58.0,13.0,,1.0,63.91044998168945,64.3208236694336
335791,2017,1,1,1.0,2.0,10.0,128.0,13.0,13201.0,,74.0,82.0
335791,2024,1,1,1.0,2.0,16.0,,13.0,13121.0,,105.34168428431325,105.34168428431325
335801,2010,1,1,,1.0,2.0,32.0,13.0,,1.0,52.833900451660156,54.62260055541992
335801,2012,1,1,,1.0,4.0,59.0,13.0,,1.0,73.78740692138672,64.3208236694336
335801,2017,1,1,1.0,1.0,10.0,127.0,13.0,13121.0,,74.0,82.0
335801,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,111.69436711158531,111.69436711158531
335811,2010,1,1,,2.0,2.0,34.0,13.0,,1.0,52.833900451660156,54.62260055541992
335811,2012,1,1,,2.0,4.0,58.0,13.0,,1.0,60.6017951965332,64.3208236694336
335811,2017,1,1,1.0,2.0,10.0,127.0,13.0,13129.0,,74.0,82.0
335811,2024,1,1,1.0,2.0,16.0,,13.0,13112.0,,105.61261402252342,105.61261402252342
335851,2010,1,1,,1.0,2.0,31.0,13.0,,1.0,52.833900451660156,54.62260055541992
335851,2012,1,1,,1.0,4.0,58.0,13.0,,1.0,64.32966613769531,64.3208236694336
335871,2010,1,1,,2.0,2.0,30.0,13.0,,1.0,52.833900451660156,54.62260055541992
335871,2012,1,1,,2.0,5.0,61.0,13.0,,1.0,66.77681732177734,64.3208236694336
335871,2017,1,1,1.0,2.0,10.0,122.0,13.0,13121.0,,74.0,82.0
335871,2024,1,1,1.0,2.0,16.0,,13.0,13121.0,,105.34168428431325,105.34168428431325
335881,2010,1,1,,1.0,2.0,30.0,13.0,,1.0,52.833900451660156,54.62260055541992
335881,2012,1,1,,1.0,4.0,57.0,13.0,,1.0,66.11212158203125,64.3208236694336
335881,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,131.27946217397513,131.27946217397513
335921,2010,1,1,,1.0,2.0,29.0,13.0,,1.0,52.833900451660156,54.62260055541992
335921,2012,1,0,,1.0,4.0,,13.0,,1.0,63.120208740234375,
335921,2017,1,0,1.0,1.0,10.0,,13.0,13121.0,,74.0,
335931,2010,1,1,,2.0,2.0,29.0,13.0,,1.0,52.833900451660156,54.62260055541992
335931,2012,1,0,,2.0,5.0,,13.0,,1.0,64.32966613769531,
335931,2017,1,1,1.0,2.0,10.0,127.0,13.0,13604.0,,74.0,82.0
335941,2010,1,1,,2.0,2.0,28.0,13.0,,1.0,52.833900451660156,54.62260055541992
335941,2012,1,1,,2.0,4.0,59.0,13.0,,1.0,64.32966613769531,64.3208236694336
335941,2017,1,1,1.0,2.0,10.0,127.0,13.0,13121.0,,74.0,82.0
335941,2024,1,1,1.0,2.0,16.0,,13.0,13121.0,,99.97026760893539,99.97026760893539
335951,2010,1,1,,2.0,2.0,30.0,13.0,,1.0,52.833900451660156,54.62260055541992
335951,2012,1,1,,2.0,5.0,55.0,13.0,,1.0,63.120208740234375,64.3208236694336
335951,2017,1,1,1.0,2.0,10.0,127.0,13.0,13121.0,,74.0,82.0
335971,2010,1,1,,2.0,2.0,27.0,13.0,,1.0,52.833900451660156,54.62260055541992
335971,2012,1,1,,2.0,4.0,59.0,13.0,,1.0,64.32966613769531,64.3208236694336
335971,2017,1,1,1.0,2.0,10.0,121.0,13.0,13112.0,,74.0,82.0
335971,2024,1,1,1.0,2.0,16.0,,13.0,13121.0,,105.34168428431325,105.34168428431325
336011,2010,1,1,,1.0,2.0,31.0,13.0,,1.0,55.426692962646484,56.589256286621094
336011,2012,1,1,,1.0,4.0,55.0,13.0,,1.0,65.01651763916016,66.84317016601562
336011,2017,1,1,1.0,1.0,9.0,118.0,13.0,13121.0,,79.0,87.0
336011,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,115.38531037129754,115.38531037129754
336021,2010,1,1,,2.0,2.0,27.0,13.0,,1.0,55.426692962646484,56.589256286621094
336021,2012,1,1,,2.0,4.0,53.0,13.0,,1.0,65.83049774169922,66.84317016601562
336021,2017,1,1,1.0,2.0,9.0,120.0,13.0,13121.0,,79.0,87.0
336021,2024,1,1,1.0,2.0,16.0,,13.0,13121.0,,113.58248211320327,113.58248211320327
336031,2010,1,1,,1.0,2.0,26.0,13.0,,1.0,55.426692962646484,56.589256286621094
336031,2012,1,1,,1.0,4.0,55.0,13.0,,1.0,68.7829818725586,66.84317016601562
336031,2017,1,0,1.0,1.0,10.0,,13.0,13121.0,,79.0,
336041,2010,1,1,,2.0,2.0,26.0,13.0,,1.0,55.426692962646484,56.589256286621094
336041,2012,1,1,,2.0,4.0,53.0,13.0,,1.0,68.09831237792969,66.84317016601562
336041,2017,1,1,1.0,2.0,10.0,123.0,13.0,13201.0,,79.0,87.0
336061,2010,1,1,,1.0,2.0,26.0,13.0,,1.0,55.426692962646484,56.589256286621094
336061,2012,1,1,,1.0,4.0,56.0,13.0,,1.0,66.26231384277344,66.84317016601562
336061,2017,1,1,1.0,1.0,9.0,117.0,13.0,13121.0,,79.0,87.0
336071,2010,1,1,,1.0,2.0,25.0,13.0,,1.0,55.426692962646484,56.589256286621094
336071,2012,1,1,,1.0,4.0,51.0,13.0,,1.0,76.00418853759766,66.84317016601562
336071,2017,1,1,1.0,1.0,9.0,117.0,13.0,13121.0,,79.0,87.0
336071,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,118.10505402167406,118.10505402167406
336101,2010,1,1,,1.0,2.0,27.0,13.0,,1.0,55.426692962646484,56.589256286621094
336101,2012,1,1,,1.0,4.0,56.0,13.0,,1.0,66.26231384277344,66.84317016601562
336101,2017,1,1,1.0,1.0,10.0,121.0,13.0,13121.0,,79.0,87.0
336111,2010,1,1,,2.0,2.0,24.0,13.0,,1.0,55.426692962646484,56.589256286621094
336111,2012,1,0,,2.0,4.0,,13.0,,1.0,65.01651763916016,
336141,2010,1,0,,1.0,1.0,,13.0,,1.0,55.426692962646484,
336141,2017,1,1,1.0,1.0,9.0,121.0,13.0,13128.0,,79.0,87.0
336151,2010,1,1,,1.0,1.0,23.0,13.0,,1.0,55.426692962646484,56.589256286621094
336151,2012,1,1,,1.0,4.0,50.0,13.0,,1.0,68.7829818725586,66.84317016601562
336151,2024,1,1,1.0,1.0,16.0,,13.0,13109.0,,140.7578115643812,140.7578115643812
336161,2010,1,1,,2.0,1.0,23.0,13.0,,1.0,55.426692962646484,56.589256286621094
336161,2012,1,1,,2.0,4.0,49.0,13.0,,1.0,68.7829818725586,66.84317016601562
336161,2017,1,0,1.0,2.0,9.0,,13.0,13130.0,,79.0,
336171,2010,1,1,,1.0,1.0,22.0,13.0,,1.0,55.426692962646484,56.589256286621094
336171,2012,1,1,,1.0,4.0,49.0,13.0,,1.0,68.7829818725586,66.84317016601562
336171,2017,1,1,1.0,1.0,9.0,114.0,13.0,13121.0,,79.0,87.0
336171,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,118.40881004745613,118.40881004745613
336181,2010,1,1,,1.0,1.0,23.0,13.0,,1.0,55.426692962646484,56.589256286621094
336181,2012,1,1,,1.0,4.0,53.0,13.0,,1.0,68.09831237792969,66.84317016601562
336181,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,140.7578115643812,140.7578115643812
336201,2010,1,1,,2.0,1.0,22.0,13.0,,1.0,55.426692962646484,56.589256286621094
336201,2012,1,1,,2.0,4.0,50.0,13.0,,1.0,66.26231384277344,66.84317016601562
336231,2010,1,1,,1.0,1.0,22.0,13.0,,1.0,55.426692962646484,56.589256286621094
336231,2012,1,1,,1.0,4.0,50.0,13.0,,1.0,68.09831237792969,66.84317016601562
336231,2017,1,1,1.0,1.0,9.0,118.0,13.0,13130.0,,79.0,87.0
336231,2024,1,1,1.0,1.0,15.0,,13.0,13121.0,,118.10505402167406,118.10505402167406
336241,2010,1,1,,1.0,1.0,21.0,13.0,,1.0,55.426692962646484,56.589256286621094
336241,2012,1,1,,1.0,4.0,52.0,13.0,,1.0,65.01651763916016,66.84317016601562
336241,2017,1,1,1.0,1.0,9.0,120.0,13.0,13121.0,,79.0,87.0
336241,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,119.40970597335594,119.40970597335594
336251,2010,1,0,,1.0,2.0,,13.0,,1.0,55.426692962646484,
336281,2010,1,1,,1.0,1.0,21.0,13.0,,1.0,55.426692962646484,56.589256286621094
336281,2012,1,1,,1.0,3.0,48.0,13.0,,1.0,65.83049774169922,66.84317016601562
336291,2010,1,1,,2.0,1.0,21.0,13.0,,1.0,55.426692962646484,56.589256286621094
336311,2010,1,1,,1.0,1.0,20.0,13.0,,1.0,55.426692962646484,56.589256286621094
336311,2012,1,1,,1.0,3.0,46.0,13.0,,1.0,76.00418853759766,66.84317016601562
336331,2010,1,1,,1.0,1.0,20.0,13.0,,1.0,55.426692962646484,56.589256286621094
336331,2012,1,0,,1.0,4.0,,13.0,,1.0,68.7829818725586,
336331,2024,1,1,1.0,1.0,15.0,,13.0,13116.0,,127.30789726871264,127.30789726871264
336341,2010,1,1,,1.0,1.0,19.0,13.0,,1.0,55.426692962646484,56.589256286621094
336341,2012,1,1,,1.0,3.0,46.0,13.0,,1.0,68.7829818725586,66.84317016601562
336341,2017,1,1,1.0,1.0,9.0,115.0,13.0,13121.0,,79.0,87.0
336341,2024,1,1,1.0,1.0,16.0,,13.0,13121.0,,112.08282776880515,112.08282776880515
336381,2010,1,1,,1.0,1.0,18.0,13.0,,1.0,55.426692962646484,56.589256286621094
336381,2012,1,0,,1.0,3.0,,13.0,,1.0,68.7829818725586,
336391,2010,1,1,,1.0,1.0,24.0,13.0,,1.0,55.426692962646484,56.589256286621094
336391,2012,1,1,,1.0,3.0,49.0,13.0,,1.0,68.7829818725586,66.84317016601562
336411,2010,1,1,,2.0,1.0,18.0,13.0,,1.0,55.426692962646484,56.589256286621094
336411,2012,1,1,,2.0,3.0,44.0,13.0,,1.0,65.83049774169922,66.84317016601562
336411,2017,1,1,1.0,2.0,9.0,112.0,13.0,13121.0,,79.0,87.0
336411,2024,1,1,1.0,2.0,15.0,,13.0,13121.0,,110.33159887754951,110.33159887754951
336431,2010,1,1,,2.0,1.0,17.0,13.0,,1.0,55.426692962646484,56.589256286621094
336431,2012,1,0,,2.0,3.0,,13.0,,1.0,76.00418853759766,
336451,2010,1,1,,1.0,1.0,17.0,13.0,,1.0,55.426692962646484,56.589256286621094
336451,2012,1,0,,1.0,3.0,,13.0,,1.0,76.00418853759766,
336451,2017,1,1,1.0,1.0,9.0,112.0,13.0,13121.0,,79.0,87.0
336451,2024,1,1,1.0,1.0,15.0,,13.0,13121.0,,119.40970597335594,119.40970597335594
336511,2010,1,1,,2.0,1.0,16.0,13.0,,1.0,55.426692962646484,56.589256286621094
336511,2012,1,1,,2.0,3.0,42.0,13.0,,1.0,66.26231384277344,66.84317016601562
336521,2010,1,1,,2.0,1.0,15.0,13.0,,1.0,52.296573638916016,54.21881103515625
336521,2012,1,1,,2.0,3.0,42.0,13.0,,1.0,64.09442138671875,65.48580932617188
336521,2017,1,0,1.0,2.0,9.0,,13.0,13121.0,,81.0,
336521,2024,1,1,1.0,2.0,15.0,,13.0,13121.0,,105.30285760698786,105.30285760698786
336531,2010,1,1,,1.0,1.0,15.0,13.0,,1.0,52.296573638916016,54.21881103515625
336531,2012,1,1,,1.0,3.0,42.0,13.0,,1.0,67.80746459960938,65.48580932617188
336531,2017,1,1,1.0,1.0,9.0,113.0,13.0,13130.0,,81.0,86.0
336561,2010,1,1,,2.0,1.0,18.0,13.0,,1.0,52.296573638916016,54.21881103515625
336601,2010,1,1,,1.0,1.0,13.0,13.0,,1.0,52.296573638916016,54.21881103515625
336601,2012,1,1,,1.0,3.0,41.0,13.0,,1.0,74.92625427246094,65.48580932617188
336601,2024,1,1,1.0,1.0,15.0,,13.0,13101.0,,113.08308045035892,113.08308045035892
336621,2010,1,1,,2.0,1.0,14.0,13.0,,1.0,52.296573638916016,54.21881103515625
336621,2012,1,1,,2.0,3.0,41.0,13.0,,1.0,65.32254791259766,65.48580932617188
336621,2017,1,1,1.0,2.0,8.0,106.0,13.0,13121.0,,81.0,86.0
336621,2024,1,1,1.0,2.0,15.0,,13.0,13121.0,,105.30285760698786,105.30285760698786
336641,2010,1,1,,1.0,1.0,13.0,13.0,,1.0,52.296573638916016,54.21881103515625
336641,2012,1,1,,1.0,3.0,43.0,13.0,,1.0,67.13250732421875,65.48580932617188
336661,2010,1,1,,2.0,1.0,13.0,13.0,,1.0,52.296573638916016,54.21881103515625
336661,2012,1,1,,2.0,3.0,43.0,13.0,,1.0,64.09442138671875,65.48580932617188
336671,2010,1,1,,1.0,1.0,16.0,13.0,,1.0,52.296573638916016,54.21881103515625
336671,2012,1,1,,1.0,3.0,40.0,13.0,,1.0,67.13250732421875,65.48580932617188
336671,2017,1,1,0.0,1.0,9.0,111.0,13.0,13121.0,,81.0,86.0
336681,2010,1,1,,2.0,1.0,12.0,13.0,,1.0,52.296573638916016,54.21881103515625
336681,2012,1,1,,2.0,3.0,43.0,13.0,,1.0,65.32254791259766,65.48580932617188
336681,2017,1,1,1.0,2.0,9.0,109.0,13.0,13119.0,,81.0,86.0
336681,2024,1,1,1.0,2.0,15.0,,13.0,13119.0,,111.44270441967362,111.44270441967362
336691,2010,1,1,,2.0,1.0,12.0,13.0,,1.0,52.296573638916016,54.21881103515625
336691,2012,1,1,,2.0,3.0,43.0,13.0,,1.0,64.09442138671875,65.48580932617188
336691,2024,1,1,1.0,2.0,15.0,,13.0,13121.0,,128.4582910990924,128.4582910990924
336731,2010,1,1,,2.0,0.0,15.0,13.0,,1.0,52.296573638916016,54.21881103515625
336731,2012,1,1,,2.0,3.0,39.0,13.0,,1.0,67.13250732421875,65.48580932617188
336731,2017,1,1,1.0,2.0,8.0,109.0,9.0,9102.0,,81.0,86.0
336751,2010,1,1,,1.0,0.0,10.0,13.0,,1.0,52.296573638916016,54.21881103515625
336751,2012,1,1,,1.0,3.0,37.0,13.0,,1.0,67.80746459960938,65.48580932617188
336761,2010,1,1,,1.0,0.0,11.0,13.0,,1.0,52.296573638916016,54.21881103515625
336761,2012,1,1,,1.0,3.0,37.0,13.0,,1.0,67.13250732421875,65.48580932617188
336761,2024,1,1,1.0,1.0,15.0,,13.0,13121.0,,124.66582963903514,124.66582963903514
336771,2010,1,1,,2.0,0.0,10.0,13.0,,1.0,52.296573638916016,54.21881103515625
336771,2012,1,1,,2.0,3.0,37.0,13.0,,1.0,65.32254791259766,65.48580932617188
336791,2010,1,1,,1.0,0.0,10.0,13.0,,1.0,52.296573638916016,54.21881103515625
336791,2012,1,1,,1.0,2.0,35.0,13.0,,1.0,65.32254791259766,65.48580932617188
336791,2017,1,1,1.0,1.0,8.0,103.0,13.0,13121.0,,81.0,86.0
336791,2024,1,1,1.0,1.0,14.0,,13.0,13121.0,,106.06739783500676,106.06739783500676
336801,2010,1,1,,2.0,0.0,10.0,13.0,,1.0,52.296573638916016,54.21881103515625
336801,2012,1,1,,2.0,3.0,40.0,13.0,,1.0,67.13250732421875,65.48580932617188
336801,2017,1,1,1.0,2.0,8.0,108.0,13.0,13121.0,,81.0,86.0
336801,2024,1,1,1.0,2.0,14.0,,13.0,13121.0,,107.78494806912309,107.78494806912309
336811,2010,1,1,,1.0,0.0,9.0,13.0,,1.0,52.296573638916016,54.21881103515625
336811,2012,1,1,,1.0,2.0,35.0,13.0,,1.0,61.53713607788086,65.48580932617188
