folio,en_2010,en_eval_2010,en_2012,en_eval_2012,en_2017,en_eval_2017,en_2024,en_eval_2024,n_rondas,patron_participacion,muestra_origen,sexo,sexo_consistente,muestra_2012,fexp_encP_2012,fexp_testP_2012,espanel_2017,fexp_hogP_2017,fexp_encP_2017,fexp_evaP_2017,fexp_encP_1217_2017,fexp_evaP_1217_2017,fexp_encP_1017_2017,fexp_evaP_1017_2017,f_exp_1024,f_exp_101224,f_exp_101724,f_exp_10121724
186471,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,58.56157302856445,65.25727081298828,,,,,,,,,,,,
186481,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,60.515785217285156,65.25727081298828,,,,,,,,,,,,
186491,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,60.475921630859375,65.19110107421875,,,,,,,,,,,,
186551,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,60.515785217285156,65.25727081298828,1.0,87.31494140625,87.31494140625,95.65972900390625,85.64807891845703,91.67870330810547,79.17947387695312,90.7171630859375,,,,
186561,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.56157302856445,68.1072006225586,1.0,80.71855926513672,80.71855926513672,91.05960845947266,79.17762756347656,87.27002716064453,75.8634033203125,82.83264923095703,75.58540685170578,89.0914473112413,83.00537204016298,95.4005678768329
186581,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.56157302856445,65.25727081298828,1.0,80.71855926513672,80.71855926513672,91.05960845947266,79.17762756347656,87.27002716064453,75.0792007446289,82.83264923095703,72.56430387544361,86.8413400437031,82.75664647834435,100.74689684135923
186591,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,60.475921630859375,62.323387145996094,1.0,94.21437072753906,94.21437072753906,113.49667358398438,92.4157943725586,108.7733383178711,85.42847442626953,95.4410171508789,,,,
186601,1,1,1,1,1,0,0,0,3,1110,original_2010,2.0,1,1.0,58.56157302856445,68.1072006225586,1.0,81.32899475097656,81.32899475097656,,79.77641296386719,,75.8634033203125,,,,,
186621,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.56157302856445,68.1072006225586,1.0,80.71855926513672,80.71855926513672,91.05960845947266,79.17762756347656,87.27002716064453,75.8634033203125,82.83264923095703,101.06747619515846,113.12392835992348,113.31340901302042,119.62328374856952
186651,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.56157302856445,65.25727081298828,1.0,81.32899475097656,81.32899475097656,95.65972900390625,79.77641296386719,91.67870330810547,75.8634033203125,85.77494812011719,67.91626797220981,83.2718888288422,73.24999247575744,92.09746163374408
186661,1,0,1,0,0,0,0,0,2,1100,original_2010,1.0,1,1.0,62.989105224609375,,,,,,,,,,,,,
186671,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,62.989105224609375,62.323387145996094,,,,,,,,,71.90939868234233,,80.89429343688738,
186711,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.56157302856445,65.25727081298828,1.0,80.71855926513672,80.71855926513672,91.05960845947266,79.17762756347656,87.27002716064453,75.8634033203125,85.77494812011719,76.6215441975597,91.70675019846017,79.05420809025551,97.4317546406316
186731,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,58.56157302856445,65.25727081298828,1.0,81.32899475097656,81.32899475097656,95.65972900390625,79.77641296386719,91.67870330810547,78.25436401367188,89.28843688964844,,,,
186741,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,62.989105224609375,62.323387145996094,1.0,94.21437072753906,94.21437072753906,108.03539276123047,92.4157943725586,103.5393295288086,81.86054992675781,95.4410171508789,65.16984477304763,82.90465623684027,74.96280935420668,88.64762039266381
186761,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,57.56483840942383,68.1072006225586,1.0,40.66449737548828,81.32899475097656,95.65972900390625,79.77641296386719,91.67870330810547,78.25436401367188,89.28843688964844,75.56856960357106,96.30113027888311,80.17684350068902,105.58823963468762
186771,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,62.989105224609375,62.323387145996094,,,,,,,,,66.88823921031772,,80.4558121214543,
186791,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,62.989105224609375,62.323387145996094,,,,,,,,,106.37051652231476,,120.73995942669802,
186811,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,58.56157302856445,65.25727081298828,,,,,,,,,,,,
186831,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.56157302856445,68.1072006225586,1.0,80.71855926513672,80.71855926513672,91.05960845947266,79.17762756347656,87.27002716064453,75.0792007446289,82.83264923095703,71.7021158527328,89.02207218311506,77.63099029867308,97.86949034275543
186841,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,58.56157302856445,65.25727081298828,,,,,,,,,75.35073901085302,,88.78863349275436,
186851,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.56157302856445,68.1072006225586,1.0,81.32899475097656,81.32899475097656,91.05960845947266,79.77641296386719,87.27002716064453,75.8634033203125,89.28843688964844,80.5204966516872,98.2042456291022,94.78565800687502,107.85893238162713
186871,1,0,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,62.989105224609375,,,,,,,,,,,,,
186881,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,58.56157302856445,65.25727081298828,1.0,81.32899475097656,81.32899475097656,95.65972900390625,79.77641296386719,91.67870330810547,78.25436401367188,89.28843688964844,,,,
186891,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.989105224609375,62.323387145996094,1.0,94.21437072753906,94.21437072753906,108.03539276123047,92.4157943725586,103.5393295288086,81.86054992675781,95.4410171508789,69.81415691893241,90.98118220416931,86.32750362043492,114.85497624714992
186901,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.56157302856445,65.25727081298828,1.0,81.32899475097656,81.32899475097656,95.65972900390625,79.77641296386719,91.67870330810547,75.8634033203125,85.77494812011719,67.91626797220981,83.2718888288422,73.24999247575744,92.09746163374408
186921,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,57.56483840942383,68.1072006225586,,,,,,,,,93.60041761396529,,101.18327450064577,
186941,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,60.515785217285156,65.25727081298828,1.0,81.32899475097656,81.32899475097656,95.65972900390625,79.77641296386719,91.67870330810547,75.8634033203125,85.77494812011719,85.0721152422416,109.14062714049166,96.99226254771462,125.4684616525772
186951,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,57.56483840942383,68.1072006225586,1.0,81.32899475097656,81.32899475097656,91.05960845947266,79.77641296386719,87.27002716064453,78.25436401367188,85.77494812011719,76.6215441975597,92.45394524119354,83.00537204016298,102.92108471570475
186961,1,1,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
186971,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,58.56157302856445,68.1072006225586,,,,,,,,,69.08570425276838,,74.32615818088867,
187001,1,0,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,62.989105224609375,,,,,,,,,,,,,
187031,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,62.989105224609375,62.323387145996094,,,,,,,,,,,,
187051,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,62.989105224609375,65.19110107421875,1.0,94.21437072753906,94.21437072753906,108.03539276123047,92.4157943725586,103.5393295288086,85.42847442626953,95.4410171508789,,,,
187061,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,58.56157302856445,68.1072006225586,1.0,86.77638244628906,86.77638244628906,95.65972900390625,85.11980438232422,91.67870330810547,78.25436401367188,89.28843688964844,,,,
187071,1,1,1,0,0,0,1,1,3,1101,original_2010,2.0,1,1.0,58.56157302856445,,,,,,,,,,62.014199480493915,,68.05361451322602,
187101,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.45004653930664,66.9368896484375,1.0,71.85008239746094,71.85008239746094,83.69361877441406,71.4930419921875,81.80412292480469,65.8578109741211,73.96142578125,67.56626585129533,89.86126886287911,74.75222231155735,94.64707010745055
187111,1,1,1,0,1,1,0,0,3,1110,original_2010,2.0,1,1.0,62.869144439697266,,1.0,44.60227584838867,89.20455169677734,,88.76127624511719,,74.93596649169922,88.5115966796875,,,,
187121,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.45004653930664,66.9368896484375,1.0,72.3934555053711,72.3934555053711,87.92162322998047,72.0337142944336,85.93667602539062,66.54570007324219,79.7258071899414,73.99674035752939,96.73013777710787,80.46008666892418,105.61797629820889
187151,1,1,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
187161,1,0,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,,1.0,71.85008239746094,71.85008239746094,,71.4930419921875,72.58928680419922,65.8578109741211,,70.83468147388123,90.28179606239303,78.39082196940785,91.17376972197016
187171,1,0,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,,1.0,71.85008239746094,71.85008239746094,,71.4930419921875,72.58928680419922,66.54570007324219,,85.92827728380198,107.34587131041404,94.0434241323007,105.60064432307742
187201,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,57.4552116394043,66.9368896484375,1.0,72.3934555053711,72.3934555053711,83.69361877441406,72.0337142944336,81.80412292480469,69.45447540283203,81.00152587890625,70.47172038192525,90.37129812420736,71.40403521341679,96.54246882917754
187211,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,60.400535583496094,64.13593292236328,,,,,,,,,,,,
187231,1,1,1,0,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.45004653930664,,1.0,71.85008239746094,71.85008239746094,,71.4930419921875,,65.8578109741211,73.96142578125,91.62620118878343,119.82425343710126,102.29896812626932,118.67957081141105
187261,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,57.4552116394043,66.9368896484375,1.0,72.3934555053711,72.3934555053711,83.69361877441406,72.0337142944336,81.80412292480469,69.45447540283203,81.00152587890625,110.11594155415114,132.4009955426446,108.08388270681237,147.4835413836367
187271,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.869144439697266,61.25246047973633,1.0,83.86312103271484,83.86312103271484,99.29618835449219,83.44638061523438,97.05445098876953,74.93596649169922,85.2194595336914,63.36454804165688,80.50320303650952,68.71970535421853,88.24412128684735
187291,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.45004653930664,64.13593292236328,1.0,38.62117004394531,77.24234008789062,92.34507751464844,76.85850524902344,90.26026153564453,69.45447540283203,81.00152587890625,78.12153123624479,115.21440649486242,90.90249327030054,116.43641617024008
187331,1,1,0,0,0,0,0,0,1,1000,original_2010,2.0,1,,,,,,,,,,,,,,,
187401,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,,,,,,,,,,,,
187411,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.400535583496094,64.13593292236328,1.0,72.3934555053711,72.3934555053711,87.92162322998047,72.0337142944336,85.93667602539062,66.54570007324219,76.58860778808594,76.6584534227823,90.85850589747224,77.67786934248858,94.12833006193799
187431,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,1.0,71.85008239746094,71.85008239746094,83.69361877441406,71.4930419921875,81.80412292480469,65.8578109741211,73.96142578125,,,,
187471,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,57.4552116394043,66.9368896484375,,,,,,,,,110.80702565962552,,109.46566616071111,
187511,1,0,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,58.45004653930664,,,,,,,,,,68.87447782208163,,77.5605020176983,
187521,1,1,0,0,1,1,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,68.64299011230469,79.7258071899414,,,,
187561,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,64.13593292236328,1.0,72.3934555053711,72.3934555053711,83.69361877441406,72.0337142944336,81.80412292480469,66.54570007324219,76.58860778808594,91.00755386595796,116.59162046914486,99.3614951298071,111.21593176321336
187581,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,57.4552116394043,66.9368896484375,1.0,71.85008239746094,71.85008239746094,83.69361877441406,71.4930419921875,81.80412292480469,66.54570007324219,76.58860778808594,67.72395997026037,82.3177803103854,71.40403521341679,88.24412128684735
187591,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,,,,,,,,,70.47172038192525,,76.65506063818438,
187601,1,1,1,0,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.45004653930664,,1.0,72.3934555053711,72.3934555053711,,72.0337142944336,,66.54570007324219,79.7258071899414,78.12153123624479,101.42032017321637,85.27231193495163,109.33053748074333
187611,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,57.4552116394043,66.9368896484375,1.0,72.3934555053711,72.3934555053711,83.69361877441406,72.0337142944336,81.80412292480469,68.64299011230469,76.58860778808594,70.66725393919187,92.46418813924782,80.57719756421064,100.37974119232946
187631,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.400535583496094,64.13593292236328,1.0,77.24234008789062,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,69.45447540283203,79.7258071899414,63.36454804165688,80.50320303650952,68.71970535421853,84.2166138477243
187661,1,0,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
187691,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,60.400535583496094,64.13593292236328,1.0,77.72172546386719,77.72172546386719,87.92162322998047,77.33551025390625,85.93667602539062,69.45447540283203,79.7258071899414,67.56626585129533,90.6839194835213,74.75222231155735,94.64707010745055
187711,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,60.400535583496094,64.13593292236328,1.0,77.24234008789062,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,68.64299011230469,79.7258071899414,,,,
187731,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,60.400535583496094,64.13593292236328,1.0,77.24234008789062,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,69.45447540283203,79.7258071899414,,,,
187761,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.869144439697266,61.25246047973633,1.0,83.86312103271484,83.86312103271484,99.29618835449219,83.44638061523438,97.05445098876953,74.93596649169922,85.2194595336914,71.1065966003497,93.87102640013494,88.3736595999953,104.1033369789412
187781,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,1.0,72.3934555053711,72.3934555053711,87.92162322998047,72.0337142944336,85.93667602539062,68.64299011230469,79.7258071899414,,,,
187801,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,1.0,72.3934555053711,72.3934555053711,87.92162322998047,72.0337142944336,85.93667602539062,66.54570007324219,79.7258071899414,70.59003361791642,89.64451371587164,75.05364302595635,89.9869604706034
187811,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,60.400535583496094,64.13593292236328,1.0,77.24234008789062,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,68.64299011230469,79.7258071899414,73.32754802488354,94.7918644905513,82.08567572278366,103.00888535914501
187851,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,1.0,77.24234008789062,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,69.45447540283203,81.00152587890625,103.9163110806699,118.61288362920645,100.63176842575663,129.58815283368926
187861,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,64.13593292236328,1.0,72.3934555053711,72.3934555053711,87.92162322998047,72.0337142944336,85.93667602539062,66.54570007324219,76.58860778808594,67.72395997026037,84.92033119336988,71.30135641408809,87.42733995912083
187891,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.45004653930664,66.9368896484375,1.0,38.62117004394531,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,69.45447540283203,79.7258071899414,78.12153123624479,107.21359271210375,85.27231193495163,116.99681788775274
187901,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.45004653930664,66.9368896484375,1.0,71.85008239746094,71.85008239746094,83.69361877441406,71.4930419921875,81.80412292480469,65.8578109741211,73.96142578125,75.27087504426711,92.46418813924782,81.64218079587772,102.46588862429121
187911,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,57.4552116394043,66.9368896484375,1.0,72.3934555053711,72.3934555053711,83.69361877441406,72.0337142944336,81.80412292480469,68.64299011230469,76.58860778808594,74.14437915095883,87.93487842062575,76.46390874089792,94.8443793976455
187931,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.400535583496094,64.13593292236328,1.0,77.24234008789062,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,68.64299011230469,79.7258071899414,73.59991679840925,90.37129812420736,81.68606545858357,96.54246882917754
187941,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,58.45004653930664,64.13593292236328,,,,,,,,,,,,
187951,1,0,1,0,0,0,0,0,2,1100,original_2010,2.0,1,1.0,60.400535583496094,,,,,,,,,,,,,
187961,1,0,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,62.869144439697266,,1.0,83.86312103271484,83.86312103271484,,83.44638061523438,85.2552719116211,71.80626678466797,,69.34784897137659,97.63512742242686,82.37128596560615,107.16702208664094
187971,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.36075210571289,64.0708999633789,1.0,38.62117004394531,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,68.64299011230469,79.7258071899414,69.24876930387217,82.3177803103854,75.35110121427199,92.98018789265038
187981,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,60.400535583496094,64.13593292236328,1.0,77.24234008789062,77.24234008789062,87.92162322998047,76.85850524902344,85.93667602539062,69.45447540283203,79.7258071899414,70.66725393919187,92.46418813924782,80.57719756421064,100.37974119232946
187991,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.869144439697266,61.25246047973633,1.0,85.05475616455078,85.05475616455078,115.21977233886719,87.7969970703125,115.6213150024414,75.98870086669922,96.61860656738281,76.25999508440195,103.03435931398135,83.93684811410554,107.99648280154511
188011,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,60.400535583496094,64.0708999633789,,,,,,,,,,,,
188021,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,1.0,71.85008239746094,71.85008239746094,83.69361877441406,71.4930419921875,81.80412292480469,65.8578109741211,73.96142578125,73.26341713187828,89.713770567599,78.62264064324742,94.26633955692613
188051,1,1,0,0,1,1,1,1,3,1011,original_2010,2.0,1,,,,1.0,,,,,,69.45447540283203,81.00152587890625,73.26341713187828,93.00642688498705,,
188061,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,60.400535583496094,64.13593292236328,,,,,,,,,,,,
188071,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,58.45004653930664,66.9368896484375,1.0,77.24234008789062,77.24234008789062,83.69361877441406,76.85850524902344,81.80412292480469,68.64299011230469,79.7258071899414,91.00755386595796,116.59162046914486,99.3614951298071,111.21593176321336
188091,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,60.400535583496094,64.13593292236328,,,,,,,,,,,,
188111,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.400535583496094,64.0708999633789,1.0,77.72172546386719,77.72172546386719,92.34507751464844,77.33551025390625,90.26026153564453,69.45447540283203,81.00152587890625,100.11724378064802,112.02952795737116,113.094989993832,118.73117465027073
188121,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.36075210571289,64.0708999633789,1.0,83.86312103271484,83.86312103271484,92.34507751464844,83.44638061523438,90.26026153564453,71.80626678466797,81.00152587890625,73.59991679840925,90.95439194939296,82.79421025330149,96.38772959145064
188131,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,57.4552116394043,66.9368896484375,1.0,72.3934555053711,72.3934555053711,83.69361877441406,72.0337142944336,81.80412292480469,68.64299011230469,79.7258071899414,67.56626585129533,90.6839194835213,75.53770288154507,95.63386775396765
